OTU_ID	SRR5181558	SRR5181559	SRR5181560	SRR5181561	SRR5181562	SRR5181563	SRR5181564	SRR5181565	SRR5181566	SRR5181567	SRR5181568	SRR5181569	SRR5181570	SRR5181571	SRR5181572	SRR5181573	SRR5181574	SRR5181575	SRR5181576	SRR5181577	SRR5181578	SRR5181579	SRR5181580	SRR5181581
733f9e83e89104e3d257c93e4caf7b29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d35bc39ef6b112fd74e49c9f3e50e491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299.0	0.0	0.0	0.0
84e3401ac7b76f5c0e3382379c9f8809	0.0	0.0	0.0	0.0	104.0	17.0	50.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
372592f3a0bf4bf895e6304e2706068f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	66.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c51170e9cac27f9de7177b0e17819101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	51.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af7a973538c7dcc2c3e648a988c2eac0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	87.0	97.0
93594299c88cd0d693975c462db47c93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3659fbe1e58dd83567a68284f9ec6af	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	37.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ba664b6e60adef59722d147dbbc9e776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	55.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
888fe1515dbbf89662b1a480c1e32358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	189.0	56.0	0.0	0.0	0.0
484d764e79fdb6a7c4bc576ba757202e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.0	0.0	0.0	0.0
4a36bc885350b73f47508671a4a771a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	100.0	93.0	64.0
a9c6bd061f67ee42fef8db5ec638053d	57.0	82.0	81.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47774a373288989d9d94161a81b4866a	30.0	34.0	46.0	0.0	15.0	0.0	48.0	76.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0a81505c627700f8ab1f99967666a3eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	88.0	126.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
0977e3a902975f9c6716ddc800fa20e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b1e72f13db7bba97e6851bff5a8327f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	55.0	67.0	54.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
562543499bea6a11268d5bf56be76130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	21.0	55.0	0.0	158.0	0.0	6.0	11.0	0.0	0.0	0.0	0.0
42571547b4a01be0b70c3188c26d5422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	95.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0
b84b97964881080ef3a2bf666a3ff4b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	102.0	120.0
3ffab027ece8b1daabcde55301c3118d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	184.0	0.0
c36175a6e6e139037724136cde945e3e	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a58d1dd85fe81a74613b33d689820a3f	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	128.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b533c5e1bfac4bd6a48c5fc1226ed7a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	49.0	62.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d2df6db5d3910fb8625258f5b2d3cec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	294.0	0.0	0.0	0.0	0.0	0.0	0.0
a9cd19a22de7cec63f5ac2f76734c8b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	65.0	111.0	0.0	0.0	0.0
81cc022ba119c3410d6820a9c4fd5585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	87.0	0.0	67.0
f556137f8249b2de51d21a02dc52137d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	96.0	114.0
3275be0d95ee521340a452c03a290986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	72.0	107.0
a65158ef7773fa09e281f46852cf5718	84.0	67.0	102.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c2c9486961ac930dc11f9aabb347e6fc	109.0	131.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36ba702ffb8df811c74abb4edfaef0be	81.0	98.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a0d1cf104f64b14eae66434ec14b90c4	87.0	140.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5334ccdaee3e151066d4ae505d9d7481	0.0	0.0	0.0	0.0	100.0	170.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92c2e74b3b4c2d11dd2ab5e8fb613a7c	0.0	0.0	0.0	0.0	7.0	0.0	0.0	79.0	51.0	115.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
321221605137b6bb16e392709711bc3e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db45f0cd8c693d2a8b44876b8f5f8c3e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0
7df77442f6380068ed2688f4d4ffae6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	36.0	145.0
b71997abd630437f6b83351870c66c92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	265.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c769a6ac9117a85c1344cb9636ef89f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0
7e59ab68593ccc2752f72dab92b2df2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	133.0	75.0	0.0	0.0	0.0
08e934f215332194b26d6793a6dca89d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	137.0	80.0	0.0	0.0	0.0
3a70b1de45ecc5e623dd36cb79d81c7f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	95.0	85.0
e7998b2d7dd6fa4d6352b2f8f53ce94d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	53.0	113.0
5ffc2ba19f5395425ba9293af1de6b1c	0.0	0.0	0.0	110.0	62.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e040afa9b6c6f411f16e651dbf0ac43	0.0	0.0	0.0	0.0	0.0	106.0	83.0	48.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
24cdf13a903b0a751ec189184e898afa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21d33cece858a5fdf9339ade21ec3570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	60.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09c95cc462039cd40d5b50f5e7d8d1a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	105.0	52.0	16.0	0.0	34.0	0.0	0.0	32.0	0.0	0.0	0.0
2a402a97918cd0c3f9370b7845d69847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	41.0	0.0	103.0	38.0	53.0
082a28bd867a92567270e7eeb081a00d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	77.0	155.0
b4993c734eb9721a46ba9af2443818da	0.0	0.0	0.0	0.0	0.0	71.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd8e7c63596e13a1dd02e639bb5182b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	62.0	144.0
3ada11bedabcc7f15c064b9120208a4f	112.0	99.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e4fa4a169ed64ac84e3b05cd35f5b6a	79.0	104.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8fc13b00be5e47aa04e983cb30a65ca5	92.0	131.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1fe25e1a975e9d002780b2a2b4d79769	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	66.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af224e4114ae554b14354ac312757b91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	59.0	69.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0
962f5da51c3a877e34aac8cdb8277ced	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d8c196a7e9e30a5ae97b0c06540c3a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	223.0	0.0	0.0	0.0	0.0	0.0	0.0
14ca90c8585f99006f2c13de1dc33ca0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	70.0	38.0	65.0
b315da36f5b790b837bbd925f598b051	68.0	176.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948b2af3b824d9806275023f9bf1b503	0.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a76acc2284cf119bfebcafdf119b3b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	49.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4feb7353e1bb2c76876d0a7ed1289aca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	118.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
426697312d5824b7e894a915ea65f4ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0	61.0	29.0	0.0	0.0	0.0
ad6eab138292f5de992b1f6da56b8be4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	70.0	65.0
0bb010ed1a37f2fdbb0ff762de0126f4	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72693616a0c7d54b1e2446532346d5cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	78.0	109.0
4679d08c3963031a5f3db91bf659ea39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	92.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b3a2040eb66f271963413beaf746665f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	70.0	136.0
7e4952814d05395b76c22de4eb8859f6	103.0	124.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee2edf8cf21a1261336a89401bfc336c	77.0	93.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50ee6d93629441b9619847601de07c99	81.0	77.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552c1a73c6eb2dadab1f24d02470fb06	0.0	0.0	0.0	102.0	89.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289524a3840496378febb4f99fb7d21f	0.0	0.0	0.0	142.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c56dd31c341163e65b6f7d40c6c71ca7	0.0	0.0	0.0	98.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8cd21a9dd9bad230913c57b159f8d86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	93.0	0.0	109.0	0.0	0.0	0.0
34cd86817b99043749ff85e48ee6245c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	54.0	0.0	0.0	167.0	0.0	0.0	0.0
7b1beace8b8bcffdb5811d50319203fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	28.0	163.0
2ad53824da8fb6765b1a436ee55cdd83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	113.0	81.0
1acd465a7ad789427378b44e905bc829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	59.0	126.0
8362cab2e2c03f124fabb5c0827cc797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5aeb06316d4101ba84c97440b86d4356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	84.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed4c75f999e0b65698c9efc0c644c885	123.0	89.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e163b002e3c8c9c37eceff079ef5237a	93.0	128.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dfc007306caa9284a4194687a63ca365	0.0	0.0	0.0	52.0	38.0	132.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9349344539e7a7bf7a49bc345df2329f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	167.0	0.0	0.0	0.0
3dc3063f87e75ed60c76100d600c1f43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	54.0	123.0
d3973a5f64e01c3ac9e90262bfcdfb66	98.0	71.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f7d6b445d1e181657d4aae183eade375	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16ef537c423cf7ea33f981e459d2f1b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	38.0	109.0
2dbb49ad91cb8db1bae4d412b292c346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	45.0	97.0
8f6335942c4bd58124ffd6415916f563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	57.0	126.0
cd21b24b599949beb9024035236869e0	40.0	26.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	23.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b725400921306ee33740cbb17aaba94	0.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd2ed917af9382d7532cbf54d674afc9	0.0	0.0	16.0	47.0	23.0	0.0	0.0	72.0	20.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e378e48f7ef11e2c3006adf4f04c8a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	138.0	27.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59bf444179266e710a7efac0635673de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	21.0	155.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d1e7f73ccf37360908407ad4ca24c27	94.0	112.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5aeda5aafb604f15c558f344abf1a032	88.0	129.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5303d9b86cc088d68d6f347a53777ca2	78.0	116.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5929189f23d3bdb237e7571744f38e9	0.0	0.0	0.0	0.0	0.0	47.0	119.0	91.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
410086f80460a53558f3d824772ae4a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	90.0	34.0	117.0
8e93f5ad83a8468a51489d5535510390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	86.0	0.0
4c6d15727b3e7c03a43ca154031cf497	104.0	88.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16c5127cc3821ac59505b3a029b30f62	89.0	118.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
c739e24552dbdf062d43b63944140dd6	102.0	92.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5bf556816c8dbe49accb43e5779f898d	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	235.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91100e10b0167168aa25f0327cdd3f26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	107.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c94aae356410a8a5fa9bfc55f6c1557b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	131.0	69.0	46.0	0.0	0.0	0.0
14fa598a47686f3c5feb14d994fb1792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	87.0	72.0	82.0
347c574c36fdc84569d7d9e2c19af5b3	98.0	117.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c0a5f5463c2be1aa60d8534752d34a65	61.0	155.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e00cdb6f9a9b0b6581aef3eee7046566	111.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa9dd7bfa173a33e790d271cffdba1e9	0.0	0.0	0.0	0.0	44.0	47.0	0.0	11.0	0.0	0.0	0.0	110.0	0.0	40.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2178c9da06c32bc5810bf2883e92ce81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	26.0	44.0	0.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0
